Hugo_Symbol	Entrez_Gene_Id	TCGA-W5-AA2I-11	TCGA-W5-AA2Q-11	TCGA-W5-AA2R-11	TCGA-W5-AA2U-11	TCGA-W5-AA2X-11	TCGA-W5-AA30-11	TCGA-W5-AA31-11	TCGA-W5-AA34-11	TCGA-ZU-A8S4-11
LUC7L2	51631	-0.1225	-0.8069	-1.3925	0.8145	1.9122	0.6326	0.1299	0.115	-1.2823
LUC7L3	51747	0.8837	-0.2239	-0.6757	0.3326	1.9971	0.6074	-0.857	-0.5966	-1.4676
LUC7L	55692	0.2966	0.4214	-0.5012	0.3389	2.1504	0.3002	-1.1406	-1.4864	-0.3793
LUM	4060	0.0209	1.7213	-0.698	-0.4897	0.7904	1.3194	-0.7044	-0.4664	-1.4935
LUZP1	7798	-2.3405	0.7108	0.1241	-0.205	1.1183	1.0778	0.2821	-0.6778	-0.0899
LUZP2	338645	0.0916	-6.3915	-6.3915	-6.3915	-6.3915	-6.3915	1.1764	-6.3915	-1.268
LUZP4	51213	NA	NA	NA	NA	NA	NA	NA	NA	NA
LUZP6	767558	-2.118	0.0819	-0.0896	-0.9422	1.099	-0.1569	-0.0004	1.3071	0.8191
LXN	56925	-0.233	1.6315	-1.1144	-0.3538	1.0289	1.1394	-0.7648	-1.4037	0.0697
LY6D	8581	-9.1411	-9.1411	-9.1411	-9.1411	-9.1411	-9.1411	-9.1411	-1.0	1.0
LY6E	4061	-0.4394	1.0806	-0.5402	-0.7583	-1.7704	0.8654	0.2024	-0.3009	1.6607
LY6G5B	58496	0.2912	-0.076	0.0481	0.2498	2.0364	0.5681	-1.8856	-0.4415	-0.7905
LY6G5C	80741	1.1066	1.1981	-0.844	-0.5789	0.4832	1.5143	-0.9498	-0.9988	-0.9309
LY6G6C	80740	NA	NA	NA	NA	NA	NA	NA	NA	NA
LY6G6D	58530	NA	NA	NA	NA	NA	NA	NA	NA	NA
LY6G6E	79136	NA	NA	NA	NA	NA	NA	NA	NA	NA
LY6G6F	259215	-1.2705	-54.759	-54.759	1.1732	-54.759	-54.759	-54.759	-54.759	0.0974
LY6H	4062	-0.1411	-3.9798	-3.9798	0.0053	1.6673	-0.0489	-3.9798	-3.9798	-1.4825
LY6K	54742	-1.3525	0.9115	-0.3785	-0.2279	-1.3413	-0.0375	0.8988	-0.3248	1.8523
LY75	4065	-0.4623	0.8551	-1.3574	-1.6592	1.6327	0.5547	-0.3128	0.6069	0.1424
LY86	9450	-1.0539	1.1615	-1.4868	1.4674	0.2469	0.5944	-0.3951	-1.1226	0.588
LY9	4063	-2.046	1.5316	0.2516	0.7431	0.0927	0.9657	-0.7826	-0.4594	-0.2966
LY96	23643	-0.8291	1.1819	-0.6893	0.8918	0.2521	0.5413	-0.646	-1.872	1.1692
LYAR	55646	-1.048	-0.5771	0.7049	2.4102	-0.5199	0.4319	-0.7116	-0.1705	-0.52
LYG1	129530	1.2747	1.3045	-0.6573	-1.0992	0.8669	-1.1575	-0.1143	0.7507	-1.1684
LYG2	254773	NA	NA	NA	NA	NA	NA	NA	NA	NA
LYL1	4066	0.1077	1.6281	-1.2252	-0.2594	0.9008	1.1184	-0.8786	-1.3911	-0.0007
LYN	4067	-1.7247	1.9492	0.7194	-1.0291	0.4224	0.4185	-0.2577	-0.4786	-0.0193
LYNX1	66004	0.697	1.4453	0.0447	-1.1683	1.1972	-1.1184	-1.4607	-0.1138	0.477
LYPD1	116372	-0.077	0.8063	-0.9041	0.2955	1.1925	-0.5329	0.352	1.01	-2.1422
LYPD2	137797	0.6385	1.7976	-0.1939	-1.9418	0.3001	0.6043	0.2127	-0.863	-0.5545
LYPD3	27076	1.7733	0.8467	-1.3201	-1.0546	0.5298	0.7022	-1.0955	0.1532	-0.5349
LYPD4	147719	NA	NA	NA	NA	NA	NA	NA	NA	NA
LYPD5	284348	-0.8215	2.1879	-0.925	0.5874	0.7368	-0.7796	0.0777	-1.0865	0.0228
LYPD6	130574	-1.2077	0.4433	-1.6571	-0.6258	1.4447	1.3426	0.3211	-0.3566	0.2955
LYPD6B	130576	-1.2316	0.0664	-0.6076	0.0343	1.9476	1.4082	-0.2033	-1.0886	-0.3255
LYPLA1	10434	-0.3507	-0.3456	0.4043	0.9911	-0.8356	-0.8416	0.6302	1.8692	-1.5213
LYPLA2	11313	-0.4994	0.7443	-0.1959	0.7558	1.3761	0.7483	-0.6444	-2.169	-0.1157
LYPLA2P1	653639	-0.33	-0.1053	-0.6547	1.9823	-0.1124	-1.1353	-1.155	0.1448	1.3657
LYPLAL1	127018	1.7856	-0.3159	-1.4176	-0.3935	-0.9758	-0.7054	0.7295	1.2505	0.0427
LYRM1	57149	1.5433	-0.3432	1.6313	0.5292	-1.3787	-1.0545	-0.5253	-0.5091	0.107
LYRM2	57226	0.8292	-0.6789	-1.3	-0.8153	-0.2852	1.6161	0.5329	1.1719	-1.0707
LYRM4	57128	0.8673	0.4993	-2.105	0.5311	-1.4741	0.6586	0.2324	-0.0001	0.7904
LYRM5	144363	1.1833	-1.8029	-0.8132	-0.1385	-1.2215	0.2912	0.8515	0.772	0.8779
LYRM7	90624	0.6084	-1.0574	-0.6176	-1.5621	0.4587	-0.1009	1.3146	1.5469	-0.5906
LYSMD1	388695	0.4917	-1.0128	-2.2595	1.2449	0.2934	-0.1379	0.2619	0.1862	0.932
LYSMD2	256586	-1.6407	0.6367	2.0485	-0.3969	0.354	0.4187	-0.8336	-0.7299	0.1432
LYSMD3	116068	-0.8886	-1.7692	2.0281	-0.0338	0.0511	-0.5603	0.0344	0.5495	0.5887
LYSMD4	145748	1.1624	0.0551	0.3023	0.7443	0.7417	0.8319	-1.0216	-2.0203	-0.7957
LYST	1130	-2.2696	-0.0241	-0.6295	0.1132	1.3529	0.6315	0.9898	0.2469	-0.4112
LYVE1	10894	-2.4247	0.5191	0.3583	-0.5477	0.7248	0.2104	0.406	-0.4611	1.2149
LYZ	4069	-1.6112	2.0827	-0.4389	0.1738	0.6456	0.1808	-0.2063	-1.124	0.2975
LYZL1	84569	NA	NA	NA	NA	NA	NA	NA	NA	NA
LYZL2	119180	NA	NA	NA	NA	NA	NA	NA	NA	NA
LYZL4	131375	NA	NA	NA	NA	NA	NA	NA	NA	NA
LYZL6	57151	NA	NA	NA	NA	NA	NA	NA	NA	NA
LZIC	84328	1.4945	-1.0514	-1.0231	-0.9062	-0.8519	-0.2376	0.8043	1.5161	0.2553
LZTFL1	54585	-1.3952	0.4017	0.1888	1.3047	-0.5968	1.6481	0.2181	-0.4005	-1.3689
LZTR1	8216	0.2938	0.9975	-0.8773	-2.0348	1.3364	0.066	0.7505	0.2405	-0.7725
LZTS1	11178	-1.0341	1.1494	-1.3964	0.4419	1.132	1.4169	-0.2595	-0.893	-0.5571
LZTS2	84445	0.0426	1.6053	-1.3454	-0.0864	1.0735	1.1092	-0.6644	-0.4959	-1.2383
M6PR	4074	-0.6331	1.3147	0.5745	-0.1147	-1.98	0.9797	-0.3735	0.9767	-0.7444
MAB21L1	4081	0.1838	-0.5495	-2.9529	-0.8723	0.2198	2.2221	-2.9529	-0.2915	-0.9123
MAB21L2	10586	-0.5932	-1.3914	1.0028	-0.6851	0.552	1.7613	-1.0478	0.7715	-0.3702
MACC1	346389	-1.5014	-1.0998	-0.3918	0.6753	1.7592	0.6141	0.8362	-0.869	-0.0228
MACF1	23499	-1.3898	-1.0323	1.8654	-0.3555	0.8335	0.8228	0.2691	-0.0379	-0.9752
MACROD1	28992	1.0944	1.2516	-1.1025	1.3878	-0.2735	-0.6157	-1.3064	-0.8654	0.4297
MACROD2	140733	0.8929	-1.7003	0.0879	-1.3064	-0.8888	0.1696	1.33	0.7727	0.6423
MAD1L1	8379	1.8585	0.5617	-1.1165	-0.8828	-0.9202	-0.3221	-0.3717	1.4344	-0.2414
MAD2L1	4085	-0.9142	0.5058	-0.4379	-0.8695	0.1686	0.343	-1.5189	1.9939	0.7293
MAD2L1BP	9587	-0.9667	0.8974	1.703	1.0035	0.297	0.1545	-1.1899	-1.055	-0.8439
MAD2L2	10459	1.8873	0.9795	0.0397	-1.9263	-0.3738	-0.183	0.176	-0.737	0.1376
MADCAM1	8174	-0.1857	1.327	-0.2926	-1.1406	0.4186	2.0177	-0.7354	-0.8433	-0.5657
MADD	8567	-1.2274	0.584	-0.3437	-0.2434	1.2572	0.2526	-1.1167	1.7849	-0.9477
MAEA	10296	1.558	0.24	-1.8839	-1.4137	0.9348	0.1462	0.0773	0.1076	0.2338
MAEL	84944	-0.3308	-0.9427	-1.8959	-1.8959	-1.8959	-1.0841	-0.209	0.7885	1.778
MAF1	84232	-0.0402	1.2964	-0.5294	1.6378	-0.0697	0.7958	-1.5608	-0.9999	-0.5301
MAF	4094	0.2339	0.629	-2.1569	-0.1704	0.1016	0.0484	1.2919	1.0568	-1.0344
MAFA	389692	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAFB	9935	-0.1088	0.0409	-2.1012	0.7301	0.2236	-1.0052	-0.1002	1.531	0.7899
MAFF	23764	-1.7575	-0.6138	1.9981	0.7139	0.0866	-0.3464	0.0307	-0.7258	0.6142
MAFG	4097	-1.906	0.2776	1.2288	0.5227	1.6122	-0.7048	-0.2483	-0.2437	-0.5384
MAFK	7975	-1.327	-0.134	2.2118	0.6285	0.5566	-0.3474	-0.8049	-0.9157	0.132
MAG	4099	-1.8294	-0.2595	-1.8294	-1.2011	1.1289	-1.2113	1.2997	-1.8294	0.2433
MAGEA10	4109	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA11	4110	-12.2507	1.0	-12.2507	-12.2507	-12.2507	-12.2507	-12.2507	-12.2507	-1.0
MAGEA12	4111	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA1	4100	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA2	4101	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA3	4102	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA4	4103	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA5	4104	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA6	4105	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA8	4107	-6.5061	1.1562	-6.5061	0.1272	-6.5061	-6.5061	-6.5061	-1.2834	-6.5061
MAGEA9B	728269	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB10	139422	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB1	4112	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB16	139604	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB18	286514	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB2	4113	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB3	4114	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB4	4115	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEB6	158809	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEC1	9947	-4.7967	-4.7967	-4.7967	-4.7967	-4.7967	-4.7967	-4.7967	1.0	-1.0
MAGEC2	51438	-3.4378	1.0	-3.4378	-3.4378	-1.0	-3.4378	-3.4378	-3.4378	-3.4378
MAGEC3	139081	-0.7505	-7.1611	-7.1611	-7.1611	-0.6628	-7.1611	-7.1611	1.4133	-7.1611
MAGED1	9500	-0.3063	1.0261	-1.6883	0.4388	-1.0834	1.5257	0.7011	-0.8677	0.2541
MAGED2	10916	-0.9405	1.4362	-1.683	0.3061	-0.1598	1.6928	-0.4313	-0.2227	0.0022
MAGED4	728239	-0.1548	0.3135	-1.9949	-0.228	0.8496	1.7092	-0.4484	-3.1844	-0.0463
MAGED4B	81557	-0.274	0.8791	-0.0154	-0.9744	1.0831	1.8339	-0.7445	-1.4008	-0.387
MAGEE1	57692	0.7	-0.1676	-1.8475	-0.1883	0.543	1.5872	-1.3299	0.6704	0.0326
MAGEE2	139599	-12.2507	1.0	-12.2507	-12.2507	-12.2507	-12.2507	-12.2507	-12.2507	-1.0
MAGEF1	64110	0.107	0.7111	-2.2112	0.5884	0.2891	0.9172	-0.4795	1.0611	-0.9831
MAGEH1	28986	-0.9402	0.8666	-0.3886	1.907	-0.5079	1.1921	-1.1904	-0.3258	-0.6127
MAGEL2	54551	0.8151	0.7253	-0.437	0.1321	-1.4395	1.0643	0.7999	-1.6602	-2.6149
MAGI1	9223	-0.6848	-1.635	-0.418	-1.0548	1.0574	1.2208	0.7633	-0.3652	1.1162
MAGI2	9863	-0.1761	0.9246	-0.1794	1.4973	-0.3924	1.5149	-1.0547	-1.0419	-1.0924
MAGI3	260425	-1.3255	-0.561	-0.4202	1.9832	0.1288	0.1366	0.9291	0.4422	-1.3132
MAGIX	79917	0.1289	1.0198	-0.6654	1.3445	0.2845	0.5346	-0.4333	-2.2662	0.0526
MAGOH	4116	0.0878	0.7697	-1.1357	1.5861	-1.0445	0.1073	-1.5997	0.3163	0.9127
MAGOHB	55110	0.5568	-0.1968	-1.6207	1.0892	-0.4499	0.6121	-1.6132	0.3973	1.2252
MAGT1	84061	-0.074	-1.3544	0.2675	-0.8711	-1.3547	-0.1538	1.5602	0.7954	1.185
MAK16	84549	-1.5022	-0.9117	2.1013	0.8223	0.2463	0.0617	-0.4049	0.2971	-0.7099
MAK	4117	-2.5222	0.609	-0.9099	1.5213	0.8986	-1.404	0.6789	-1.0683	-0.3256
MAL2	114569	1.5166	-0.7595	-1.7686	0.1929	0.088	0.5893	0.4682	0.916	-1.2428
MAL	4118	-0.5604	0.7221	-1.0479	0.0687	0.4131	2.3342	-0.7066	-0.2991	-0.9241
MALAT1	378938	0.7374	-0.824	-0.4726	0.404	1.6593	1.2025	-0.1974	-1.2116	-1.2978
MALL	7851	-1.5239	1.6827	-0.0181	0.4706	0.78	0.623	-1.1048	-1.1595	0.2501
MALT1	10892	-1.3189	-0.0345	1.6699	0.5709	1.2504	-0.2943	-0.4467	0.1139	-1.5107
MAMDC2	256691	0.6778	0.8101	-1.7628	0.4776	0.8275	1.3255	-1.0449	-0.9348	-0.3761
MAMDC4	158056	1.2539	-0.4064	0.8954	-1.1406	-0.045	-1.2905	-0.31	1.7158	-0.6726
MAML1	9794	-1.8584	1.1568	-0.6182	-0.5132	1.7141	0.5329	0.1134	0.0433	-0.5706
MAML2	84441	-1.6119	0.5365	-0.083	-0.8985	1.8484	1.2113	-0.3095	-0.5462	-0.147
MAML3	55534	-0.3762	-0.5408	-1.8364	-0.0949	0.2455	0.8687	1.7621	0.7811	-0.809
MAMLD1	10046	-0.3838	-0.91	0.129	-0.7131	1.1717	1.1063	1.3045	0.0827	-1.7872
MAMSTR	284358	-0.3639	-1.4633	-3.1762	0.1833	1.0518	1.7236	0.5092	-0.7478	-0.8929
MAN1A1	4121	-0.8274	-1.6817	1.1668	-0.502	-0.8003	-0.1138	0.9782	0.3073	1.4729
MAN1A2	10905	-0.0328	-1.4859	1.1541	-0.9086	-0.6665	-0.7748	1.1641	1.4937	0.0566
MAN1B1	11253	0.3859	1.5055	-1.3131	-1.7463	0.0578	1.1165	0.2811	-0.6131	0.3257
MAN1C1	57134	0.544	0.34	-0.7884	-1.0452	-0.1166	0.7329	-0.2165	-1.4752	2.0249
MAN2A1	4124	-0.4225	-1.0278	0.817	-1.2824	-0.9375	-0.5923	1.505	1.165	0.7754
MAN2A2	4122	0.4184	-0.3682	1.4821	-1.9167	0.1404	-1.0084	-0.2089	1.3098	0.1516
MAN2B1	4125	-0.2604	2.003	-1.4567	0.2566	0.0972	0.3915	-0.2067	-1.4579	0.6335
MAN2B2	23324	1.1917	-0.3191	-1.48	-0.7398	-1.2112	0.4123	1.71	0.0133	0.4229
MAN2C1	4123	0.6761	0.3492	-1.844	1.0347	1.6063	-0.691	0.0277	-0.2478	-0.9111
MANBA	4126	0.0511	-0.5783	-1.1286	0.2241	-0.3173	0.273	1.5482	-1.5795	1.5074
MANBAL	63905	1.5524	1.015	-1.2672	-1.2098	0.2111	0.0972	-0.1746	0.9791	-1.2031
MANEA	79694	-0.3486	-2.0605	-0.4728	0.1585	-0.5628	0.4222	1.2203	0.0977	1.5461
MANEAL	149175	0.4235	1.3267	0.4754	-0.369	-0.5547	0.7667	-1.2608	0.9902	-1.798
MANF	7873	-1.1708	-1.3993	0.887	-0.2328	0.0112	-0.5275	0.2227	0.0894	2.12
MANSC1	54682	-1.6593	1.3033	-0.9517	-0.6169	0.4983	1.5431	0.0861	0.4484	-0.6513
MAOA	4128	-1.8431	-1.2303	0.2059	0.735	-0.0089	-0.0102	1.5375	-0.3836	0.9978
MAOB	4129	0.3921	-1.7302	-0.1939	1.022	-1.051	-0.909	1.4949	0.7422	0.2329
MAP1A	4130	-1.3314	1.158	-0.585	-0.0341	1.5054	1.2045	-0.0749	-0.6732	-1.1693
MAP1B	4131	-1.0058	0.8641	-0.0448	-0.1677	1.1151	1.3336	-0.9481	-1.7207	0.5743
MAP1D	254042	-1.1147	-1.9533	0.223	-0.4859	0.0135	0.8821	1.2318	0.0377	1.1658
MAP1LC3A	84557	1.7943	0.1119	-0.8151	-1.3906	-0.4804	-1.0962	0.424	0.2244	1.2277
MAP1LC3B2	643246	0.3635	-0.8643	1.032	-1.1332	-0.5437	-0.3531	-0.8076	0.1435	2.163
MAP1LC3B	81631	-0.7391	-0.6745	1.3052	-0.8545	-0.2289	-0.4929	-0.5746	0.0371	2.2222
MAP1LC3C	440738	-1.2044	-0.8182	-0.3066	-1.1196	-0.0998	1.7702	0.3438	1.5053	-0.0707
MAP1S	55201	-1.5892	0.6648	2.0995	0.2064	0.2984	0.2066	-0.8602	-0.816	-0.2103
MAP2	4133	-0.1999	-1.0605	-1.1163	-0.1672	0.9676	1.1844	-0.4952	-0.895	1.7821
MAP2K1	5604	0.0993	-1.4317	-0.2349	0.2727	-0.9406	-0.2641	2.2794	-0.4543	0.6742
MAP2K2	5605	0.9226	2.4314	-0.8592	-0.9412	-0.4721	-0.0088	-0.335	-0.4213	-0.3164
MAP2K3	5606	-0.5089	-0.645	2.7056	-0.6556	0.0302	-0.4462	-0.4564	0.2763	-0.3
MAP2K4	6416	-0.4331	-1.2498	2.3508	-0.7331	-0.1759	-0.613	-0.0486	0.8816	0.0211
MAP2K5	5607	-2.0586	1.0626	0.472	1.3129	-0.1609	0.5928	-0.8779	-0.6611	0.3182
MAP2K6	5608	1.2849	-1.1378	0.181	-0.1993	-0.7434	-0.6671	0.6584	1.7876	-1.1643
MAP2K7	5609	-0.49	1.1246	-0.8654	1.874	0.5171	0.2481	-1.1149	-0.0041	-1.2893
MAP3K10	4294	0.6729	0.5812	-1.8253	-0.3567	1.1247	1.0919	-1.0995	-0.8249	0.6357
MAP3K11	4296	-0.1622	2.0493	0.6968	-0.7606	-0.925	0.9319	-0.9239	0.1474	-1.0539
MAP3K12	7786	-0.4468	1.3827	-0.3905	-0.4415	1.5575	1.1855	-1.0031	-0.9649	-0.8789
MAP3K13	9175	0.1269	-0.9697	-0.5929	0.0332	0.5633	0.0558	1.6723	1.001	-1.89
MAP3K1	4214	-1.1733	-0.6892	0.7097	-0.904	1.4762	0.4782	-0.3421	1.4879	-1.0433
MAP3K14	9020	-1.4224	-0.1645	2.3645	0.3169	0.2263	-0.4182	-0.9364	-0.2614	0.2952
MAP3K15	389840	-3.9732	0.9972	-1.367	-3.9732	0.3698	-3.9732	-3.9732	-3.9732	-3.9732
MAP3K2	10746	-0.1638	-1.9583	1.1729	-0.4085	-0.1757	-0.9657	1.2604	0.9912	0.2475
MAP3K3	4215	-0.7522	1.6671	-0.2169	-0.5494	1.1724	0.8687	-1.2541	-1.2316	0.2959
MAP3K4	4216	-0.6477	0.4585	-2.3023	1.4764	0.103	0.6069	-0.2877	-0.0589	0.6517
MAP3K5	4217	-1.7763	-0.0084	0.058	0.8271	-0.6879	0.6875	-0.7751	-0.2131	1.8882
MAP3K6	9064	-0.3085	1.2335	-0.424	-0.6271	1.2444	0.895	-1.2873	-1.49	0.764
MAP3K7	6885	-0.0219	-1.4059	-0.1399	-1.7551	0.2512	-0.1639	0.7658	1.5487	0.921
MAP3K8	1326	-1.5512	-0.0053	2.3716	-0.3681	-0.0817	0.4559	0.1759	-0.7119	-0.2852
MAP3K9	4293	-1.8827	-0.6662	1.3119	0.7741	0.9661	-0.5662	0.4407	0.5765	-0.9543
MAP4	4134	0.2744	0.1485	-1.5719	-1.975	1.1892	0.523	0.6481	0.1254	0.6385
MAP4K1	11184	-0.6297	1.6404	-0.9693	0.427	0.8012	1.1036	-1.0807	-1.3273	0.0348
MAP4K2	5871	0.4303	1.4482	-1.4933	-1.9469	0.5817	0.238	0.3338	-0.0277	0.436
MAP4K3	8491	-1.3673	-0.6511	-0.9943	0.8988	1.5272	-0.0647	-0.216	1.4708	-0.6033
MAP4K4	9448	-1.38	-0.4703	0.9472	-0.532	0.4523	-0.7539	1.9981	0.5381	-0.7996
MAP4K5	11183	-2.1735	-0.5001	1.5926	-0.1073	1.1152	0.4108	-0.2412	-0.0117	-0.0847
MAP6	4135	0.9625	-0.3165	-0.9597	-0.7779	1.4982	1.1385	-0.2129	-1.6595	0.3274
MAP6D1	79929	-0.0522	0.548	-0.0331	-0.7736	1.7401	1.0521	0.1654	-0.8583	-1.7884
MAP7	9053	-0.2615	-2.2449	1.1407	0.9531	-0.615	-0.6076	0.3751	0.6165	0.6436
MAP7D1	55700	-1.4059	1.2151	0.766	0.4395	0.7983	0.8394	-0.8681	-1.6269	-0.1574
MAP7D2	256714	-0.0971	-0.5465	-1.2102	-4.3035	0.2973	-0.4454	-0.7831	0.5413	2.2437
MAP7D3	79649	-1.5535	-1.0534	1.0139	0.1518	0.2795	0.619	-0.4468	-0.785	1.7745
MAP9	79884	-1.5542	1.2778	-0.2994	-0.9861	1.5087	0.7679	-0.9524	0.3291	-0.0915
MAPK10	5602	0.0719	0.9585	-1.2204	-0.6105	1.4157	1.5214	-0.848	-0.2283	-1.0603
MAPK11	5600	0.3889	0.9227	-0.9175	-0.5104	1.0181	0.6017	-0.0753	-2.2092	0.7811
MAPK12	6300	-0.0869	1.6608	-1.0418	-0.0646	1.1194	1.0652	-0.3851	-1.2738	-0.9931
MAPK13	5603	1.1528	-0.2375	0.0162	0.9015	1.2145	0.5482	-1.3196	-1.7272	-0.5491
MAPK14	1432	-0.3141	-1.2784	1.2325	-1.1291	-0.8453	-0.6625	0.8472	0.6933	1.4564
MAPK15	225689	-0.1924	-1.5111	-1.0428	-0.0781	2.0391	-0.1204	0.4949	-3.5659	0.4108
MAPK1	5594	-0.1162	-0.8382	2.4425	-0.9568	-0.3689	-0.4014	-0.046	0.8715	-0.5865
MAPK1IP1L	93487	-1.2165	-0.7216	2.1377	0.3191	0.0536	-0.8111	-0.4529	-0.4361	1.1278
MAPK3	5595	0.0559	1.7351	-1.3009	0.0849	0.6169	1.3114	-0.7965	-1.0718	-0.635
MAPK4	5596	0.225	-1.357	0.8107	0.4357	0.1266	-0.2242	-2.0217	0.7815	1.2233
MAPK6	5597	-1.4152	-1.607	1.3411	-0.1754	0.2499	-0.5839	0.2441	0.6358	1.3107
MAPK7	5598	-1.6592	0.9264	-0.5055	0.3066	0.5049	0.9698	-1.2979	-0.5906	1.3455
MAPK8	5599	-0.4608	-1.605	0.6133	-0.768	-0.5413	-0.7675	1.1634	1.5079	0.858
MAPK8IP1	9479	1.9244	0.2142	-0.0895	-1.131	0.3985	-1.4162	0.8801	-0.9903	0.2097
MAPK8IP2	23542	0.7977	0.2756	-0.4716	-0.5499	1.6039	0.9699	-1.9755	-0.0643	-0.5858
MAPK8IP3	23162	0.7798	-0.046	-0.4331	-0.6221	2.3093	0.4643	-1.1375	-0.4244	-0.8903
MAPK9	5601	-0.0224	0.5807	-1.8377	-0.9782	-0.6068	-0.0577	0.5564	1.8343	0.5313
MAPKAP1	79109	1.0588	0.556	-1.4403	-0.2927	-1.0086	-0.7678	-0.5437	1.7362	0.702
MAPKAPK2	9261	-0.7304	-0.2514	2.4463	0.1482	0.3065	-0.4294	-1.438	-0.1831	0.1314
MAPKAPK3	7867	0.8682	1.6184	-0.1977	-1.1782	-0.7835	-0.7493	-0.1793	1.4863	-0.8849
MAPKAPK5	8550	-1.3227	-0.2077	0.7402	1.3498	-0.5726	1.7099	-0.6789	0.0417	-1.0596
MAPKBP1	23005	-0.2807	1.1711	-0.6185	-0.3714	2.0416	0.6639	-0.5857	-1.1449	-0.8754
MAPKSP1	8649	0.812	-0.8251	-2.04	0.3377	0.8091	-0.4893	-0.1325	1.5719	-0.0437
MAPRE1	22919	-2.0067	0.346	1.7818	0.3536	0.2681	-0.2237	-0.4348	-0.8292	0.7449
MAPRE2	10982	-2.2741	-0.2038	0.8407	0.3165	0.1176	0.502	0.4754	1.2226	-0.9968
MAPRE3	22924	-0.7067	-1.2581	1.6033	-0.0096	-0.2479	1.2292	0.0091	-1.446	0.8267
MAPT	4137	1.2325	1.2703	0.1657	-0.8622	1.4776	-0.5594	-0.791	-1.1962	-0.7373
MARCH10	162333	NA	NA	NA	NA	NA	NA	NA	NA	NA
MARCH11	441061	NA	NA	NA	NA	NA	NA	NA	NA	NA
MARCH1	55016	-2.0173	0.8035	0.5328	-1.3009	1.2576	0.4846	0.1179	-0.4242	0.5461
MARCH2	51257	0.8711	1.7318	-0.5395	-1.6487	0.0445	-1.3372	0.6272	0.0307	0.2201
MARCH3	115123	-0.6876	0.6277	-1.0478	0.7804	1.2454	1.2482	-1.2272	-1.2972	0.3582
MARCH4	57574	-3.7943	-3.7943	-3.7943	-3.7943	-0.357	-0.306	-3.7943	-1.0025	1.6655
MARCH5	54708	0.1026	-2.3661	0.76	-0.3822	0.1982	-0.2703	1.0967	1.1311	-0.27
MARCH6	10299	1.1155	-1.9245	0.1395	-0.9464	-0.2442	-0.7027	0.8282	1.3106	0.424
MARCH7	64844	-0.9995	-0.7721	2.0687	-0.5252	0.8889	-0.9811	0.463	0.589	-0.7318
MARCH8	220972	-0.1768	-1.0909	0.2717	-0.2767	-0.876	-1.5235	1.209	1.3811	1.0821
MARCH9	92979	0.1435	0.9107	-0.6282	1.3719	0.9746	0.7981	-1.1026	-1.1211	-1.3468
MARCKS	4082	-1.5328	1.4169	-0.0194	0.7573	0.7938	1.0852	-0.7445	-0.592	-1.1646
MARCKSL1	65108	-1.3849	1.3633	-0.9135	-0.0069	1.1953	1.0444	-0.467	-1.2235	0.3927
MARCO	8685	-2.3116	1.6197	0.13	0.341	-0.1023	-0.149	0.2247	-0.5033	0.7506
MARK1	4139	-1.0649	0.0877	0.1547	0.115	0.9268	1.7473	-1.8427	-0.5649	0.4409
MARK2	2011	-1.5809	-0.4909	1.2785	-0.5073	1.5894	0.2676	-0.693	0.8685	-0.7318
MARK3	4140	-0.4865	-1.2245	0.1703	-0.7714	1.9566	1.5219	-0.3024	-0.5556	-0.3084
MARK4	57787	-0.2555	0.1123	-2.469	-0.4608	1.2964	0.5028	0.7278	0.3018	0.2443
MARS2	92935	-0.2056	-1.7929	1.3994	-0.6804	0.4531	-0.8443	-0.2534	1.4563	0.4679
MARS	4141	0.0077	-1.4054	-0.0352	-1.4232	0.1795	-0.6414	1.7878	1.0713	0.459
MARVELD1	83742	-0.7015	1.528	-1.2694	-0.3858	0.6921	1.4663	-0.2851	-1.2829	0.2381
MARVELD2	153562	0.2603	-1.4209	-0.9096	0.5091	-0.573	-0.0219	1.7933	1.2341	-0.8713
MARVELD3	91862	1.6743	-0.448	-1.2728	1.5051	-0.3325	0.022	-0.7642	0.627	-1.011
MAS1	4142	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAS1L	116511	-16.4331	-16.4331	-0.7169	1.236	0.6953	-16.4331	-1.2145	-16.4331	-16.4331
