Composite.Element.REF	TCGA-3X-AAV9-01	TCGA-WD-A7RX-01	TCGA-3X-AAVC-01	TCGA-W5-AA34-01	TCGA-W5-AA33-01	TCGA-4G-AAZT-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y2-01	TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y6-01	TCGA-W5-AA36-01	TCGA-YR-A95A-01	TCGA-ZH-A8Y8-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA2O-01	TCGA-W5-AA2Q-01	TCGA-W5-AA2R-01	TCGA-W5-AA2U-01	TCGA-W5-AA2W-01	TCGA-W5-AA2X-01	TCGA-W5-AA2Z-01	TCGA-W5-AA30-01	TCGA-W5-AA31-01	TCGA-W5-AA38-01	TCGA-W5-AA39-01	TCGA-3X-AAVA-01	TCGA-W6-AA0S-01	TCGA-W5-AA2I-01
YAP1|YAP_pS127	2.120904456	1.138525318	1.95449328	1.663294615	1.424746885	2.110410753	2.480769555	1.497612244	0.885493843	1.905594391	1.289714429	1.165493762	2.219575867	1.488172066	1.566913091	3.630449303	0.618002126	1.372561412	0.931068492	1.455175419	1.59310314	1.216916057	1.230480029	1.534621942	1.337678922	2.458601719	1.725530679	1.778358957	1.683435185	2.902913284
YBX1|YB-1	-0.58418741	-0.66611704	-0.898823006	-0.648735793	-1.032015229	-0.670058291	-0.779151935	-0.549087027	-0.315071899	-0.149321297	-0.792026732	-0.462864059	-0.422123758	-0.520999228	-0.352444764	-0.433310368	-0.5495526	-0.839599321	-0.727316905	-0.75331024	-0.805911198	0.42205576	-0.77574578	-0.910446121	-0.399230384	-0.468971024	-0.146037481	-0.942910963	-0.608147954	-0.676168059
YBX1|YB-1_pS102	0.172874834	-0.05158005	0.052045201	0.143647681	-0.115891483	-0.038409066	-0.109217636	-0.076560629	-0.234590533	-0.048760079	-0.069499208	-0.28984424	-0.136226016	0.1222006	-0.054409354	0.60543291	-0.247845709	-0.214934604	-0.032065119	-0.130610681	0.356545686	0.36786183	0.004661477	-0.054373166	0.096817392	0.152814124	0.352769724	-0.009680184	-0.025513826	0.380738448
EIF4EBP1|4E-BP1_pT70	0.144117887	-0.076485926	-0.265272149	0.113217665	-0.404176646	-0.284748108	-0.058273413	-0.106412644	-0.224776701	-0.180477658	-0.334248006	-0.228891178	-0.211467598	-0.20951561	-0.169427454	0.208294352	-0.246884037	-0.382954318	0.020341323	-0.340911659	-0.32271192	0.065716636	-0.181308088	-0.320104587	-0.181566368	0.45754123	0.275005265	-0.228257979	-0.012469424	0.592576785
ARAF|A-Raf_pS299	-1.210390431	-1.316681902	-1.373981966	-1.096278251	-0.840561306	-1.234139166	-1.260318742	-1.15010595	-1.500839883	-1.360386913	-0.845448	-1.43859734	-1.406708001	-0.920555421	-1.070366961	-1.338100178	-1.485140283	-1.490362226	-1.19901298	-1.367910054	-1.586520131	-1.308321312	-1.657449453	-1.231333587	-1.322184074	-1.532311179	-1.146125186	-0.92396646	-1.527600412	-1.400871341
ANXA7|Annexin_VII	-0.415605667	-0.518418807	-0.660555825	-0.306849157	-0.665649578	-0.668356069	-0.614163014	-0.735542347	-0.581354118	-0.38032834	-0.529923573	-0.802877614	-0.722488245	-0.493482919	-0.677822348	-0.824728997	-0.355348066	-0.3556431	-0.420753693	-0.751730232	-0.561128876	-1.068806057	-0.552869403	-0.631882089	-0.321887893	-0.723053792	-0.310272099	-0.577897691	-0.673412411	-0.684808645
ARID1A|ARID1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRAF|B-Raf	0.937410425	1.165261649	1.58556476	-0.343968344	0.734853315	0.399769026	0.885846691	1.342029829	1.361740823	1.731171674	1.136830213	1.013077531	1.380838905	0.483473776	1.618877158	0.09194469	1.658941122	1.204882114	1.012467894	0.848230965	1.375305998	0.806813793	1.299941876	1.639917126	1.074362449	1.358368616	1.149170737	1.01536026	1.575855086	-0.880109921
BAD|Bad_pS112	0.432136902	0.367625535	0.037738623	0.442009892	0.381893776	0.553814696	0.107203589	0.230085565	0.044655787	-0.175017895	0.158843102	-0.09492381	0.101889457	0.171062767	0.202564888	-0.062537961	-0.255018919	0.004189057	0.386015636	0.29066232	0.374724164	-0.267434741	0.292564083	0.310532851	-0.14879907	0.596303712	0.483656946	0.455684079	0.411774995	-1.051138524
BAP1|Bap1-c-4	-1.830142492	-1.300711009	-1.648713906	-1.466525525	-0.29506668	-2.101045893	-1.500021334	-1.680743526	-1.28669508	-0.851723647	-0.529661963	-1.494547827	-1.04025457	-0.756472247	-1.012492416	-2.462579549	-0.72972379	-1.017647574	-1.252355132	-0.913750551	-1.910445403	-1.911954569	-1.372158616	-0.945744774	-1.704883371	-2.073069526	-1.137127209	-0.751017907	-1.040512883	-3.023696841
BRCA2|BRCA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A1|CD20	-0.372970807	-0.45577308	-0.457033759	0.019922485	-0.371532121	-0.205816292	-0.512139765	-0.420342693	-0.407532847	-0.085541934	-0.226988954	-0.071937375	-0.332971055	-0.255310864	-0.129575653	0.207115147	-0.101465765	-0.126778156	-0.297222161	-0.429302228	-0.040137038	-0.230827366	-0.654483398	-0.508731792	-0.27183296	-0.466274836	0.236113707	-0.293535708	-0.404738465	-0.151081509
CCNE2|Cyclin_E2	0.72533954	0.558496683	0.678082429	1.129804736	0.5989747	1.091133864	0.463287694	0.58848554	0.771786455	1.182514401	0.767069843	1.382776496	0.995707724	0.912600106	1.207886058	0.813767216	1.103307966	1.085749403	0.851301114	0.801796049	1.204193727	0.735720122	0.55914076	0.784986016	1.014007863	0.886812146	1.599860093	0.675999687	0.832268325	1.114197473
ETS1|ETS-1	0.752946581	-0.104400338	-0.081574246	0.398854676	0.687890053	-0.348519808	0.079812913	0.793271396	-0.165356394	-0.182455389	0.526920273	-0.623589183	-0.099044027	0.267291616	-0.012936005	1.587015949	-0.510244761	-0.589376481	0.603402091	-0.027294519	-0.048430643	0.574398097	-1.156523857	-0.530768881	0.246057368	-0.194999082	0.686856782	0.363213598	-0.372848252	0.439102135
EIF4G1|eIF4G	-1.123086939	-0.724032084	-0.72191598	-1.376619936	0.141847342	-0.230908894	-0.776132838	0.030613153	-0.357258019	0.269322893	0.238658191	-0.047195364	0.365908859	-0.426969619	0.321340116	-1.407914433	0.362688071	0.190650698	0.071828567	-0.102999401	0.284070467	-0.044442302	-0.178800411	-0.483406831	-0.396581549	-0.126867658	-0.104647231	-0.031786954	0.219456616	-1.164652712
FASN|FASN	0.100690045	0.826727653	0.39709436	0.875975257	0.958941934	-0.564857584	0.344218195	-1.223545212	0.820717943	-0.625036765	1.60265084	1.496644917	0.407318359	0.58905216	1.134211619	1.839496493	1.482275532	-0.538210495	0.065649808	0.103614596	0.328951694	0.12969294	-0.764170821	0.467976511	0.813986388	0.849091326	0.693244087	0.493700963	-0.426077795	0.489751538
FOXO3|FOXO3a_pS318_S321	-1.097999888	-1.356188854	-1.512720008	-1.234963734	-0.976904409	-1.141869011	-1.22161133	-1.494284391	-1.427026794	-1.412301262	-1.115483215	-1.231947885	-1.259827008	-1.257179203	-1.288649722	-0.743117895	-1.283346652	-1.338036746	-1.153870479	-1.354597925	-1.1717165	-1.155038094	-1.462450423	-1.255557271	-1.236346754	-1.307849044	-0.790794849	-1.114984392	-1.304174071	-0.999212381
FOXM1|FoxM1	-0.256758556	-0.392426285	-0.44730184	-0.123810645	0.259129082	-0.534960323	-0.517428714	-0.358569313	-0.652277556	-0.393908178	0.159983449	-0.483542771	-0.604406888	0.160795828	-0.131119913	0.322770247	-0.590369143	-0.423679373	-0.159104082	-0.368750544	-0.158764148	0.105781	-0.580048996	-0.346723105	-0.304140451	-0.649464088	-0.189621156	0.053285789	-0.502269479	-0.236520506
G6PD|G6PD	-0.751674375	-0.705295372	-0.80300191	-0.979231188	-0.688971612	-1.421078834	-0.736901816	-0.993716331	0.774023581	-1.217660526	-0.899256993	-1.518142277	-1.269477871	-0.628796764	-0.860154729	-0.885596414	-1.650722374	-1.545354993	-0.823357555	-0.977485691	-1.398117248	-0.715945776	-0.922909359	-1.165506569	-0.963440431	0.226341507	-0.156451285	-0.814132458	-1.304715633	-0.052241712
GAPDH|GAPDH	1.029571368	0.638799055	1.394675862	1.498423861	-1.041198839	0.207138862	1.828957482	1.249333143	1.319911745	0.940857536	-0.377025951	0.13578304	0.749946592	0.519435299	0.445579233	-0.64807807	0.985442502	0.328894487	0.407816474	0.504270577	0.940723376	-0.507051446	0.925334283	0.250462649	1.010773703	1.886534159	2.563915767	0.438454359	1.377750307	1.620970603
GSK3A GSK3B|GSK3_pS9	0.399885033	1.056217103	0.539224798	0.959058915	0.841100633	0.302356637	0.436487335	0.649853762	-0.034399887	0.074416674	0.679110516	0.177434217	-0.149084512	0.916655669	0.326594423	-0.894458056	-0.063603919	-0.13499719	0.517321834	0.753886154	0.206538725	0.38165792	0.417864837	0.452576721	-0.535764637	0.641260198	0.165323496	0.771949913	-0.043644125	0.021042224
NRG1|Heregulin	-1.429916366	-1.344013318	1.167907311	-0.996097886	-1.371534848	-1.277042118	-1.099462068	-0.819648396	-1.430254968	-1.278392673	-1.346500288	-1.41457919	-1.348055753	-1.377635122	-1.489421245	-0.060945231	-1.200317553	-1.458347243	-1.507422252	-1.406069709	-1.453852992	-0.284785164	-1.308516548	-1.34230051	-1.248347415	-1.668929479	-1.098199771	-1.401796651	-1.329697887	-0.700586007
MYH11|MYH11	0.413343081	-0.581844078	-0.607121355	-0.120592726	-1.836675453	-0.404483585	0.377667733	0.15013235	-0.154945385	-0.168054057	-1.444496121	-0.526179326	0.199681008	-0.777575211	-1.081691966	2.111834128	-0.221042819	0.227224306	-0.635182393	-0.044680552	-0.385737595	-0.845921305	-0.164327721	0.466150725	0.563807823	0.13812192	-2.268982765	-0.405042071	-1.658271366	0.425948004
MYH9|Myosin-IIa-pS1943	-0.177992292	-0.455828125	-0.387496658	0.189361557	-0.776905322	-0.445598123	-0.262222911	-0.631672448	-0.641645376	-1.764864548	-0.78435672	-0.064352873	-0.482313775	-0.366277699	-0.952590539	-2.12075631	-1.296526749	-0.533628772	-0.67612874	-0.792736664	-1.105828587	-1.331665778	-0.831643877	-1.013595014	-1.052493175	-0.517769326	-0.601442215	-0.472558844	-0.798274309	0.041643163
NRAS|N-Ras	-0.978479413	-1.149407535	-1.34756372	-0.736840534	-0.758423816	-1.301819403	-1.35059087	-1.192659879	-1.18396971	-1.130487806	-0.777758786	-1.184274475	-1.327615212	-0.893708722	-0.979495776	-0.025178755	-1.237489837	-1.300358517	-1.103143257	-1.28072276	-1.284933186	-1.067044025	-1.377936502	-1.147606891	-1.058999052	-1.460865331	-0.722534923	-0.929386321	-1.461473583	-0.723358576
NDRG1|NDRG1_pT346	-0.047508899	-1.201162636	0.155435544	-0.93525604	0.967421746	-1.509105911	0.154692319	-0.643444631	-1.831634341	0.221565445	0.347234944	-1.432487437	-1.612208073	0.020827342	-0.372665559	-0.621235235	-1.807949064	-1.502222321	0.163956352	-0.706324976	-1.618865216	0.454114047	-1.034447648	-1.199347239	-1.259966198	-1.114050473	1.097168136	-0.085452829	-0.289383902	0.488261646
CDKN1A|p21	0.227588326	-0.126634245	0.60721887	-0.062801238	0.162854755	-0.435150722	0.475838972	0.416156967	-0.272961307	0.011020196	0.71556432	-0.272970225	-0.432780313	0.430846411	0.009924143	0.351707893	-0.335526864	-0.237843274	0.387372727	0.132354969	-0.309303239	0.532608591	0.27878016	-0.376232313	0.064182121	0.333257308	0.738339325	0.420537268	0.067121521	1.063237886
CDKN1B|p27_pT198	0.223218319	-0.043741206	-0.182495711	0.08316674	0.088172206	0.174960027	-0.153762226	0.018567204	-0.401400693	0.096781473	0.035789848	0.001115035	0.018436549	0.009741905	-0.050504195	0.514418454	-0.028970373	-0.092744057	0.223251503	-0.097720621	-0.026379656	0.488494071	-0.171463055	-0.02274248	-0.042453465	-0.230241198	0.520159876	-0.027877285	-0.024496621	0.22267178
RPS6KA1|p90RSK	-0.536260924	-0.524834652	0.038837004	-0.877726204	-0.799315778	-0.674940499	-0.65598741	-0.56483968	-1.0054252	-0.898772153	-0.801552314	-0.420197299	-0.682831933	-0.780213487	-0.773276642	-1.216863699	0.238374311	-0.324935085	-0.594107509	-0.581942703	-0.669239056	-0.766094116	-0.844460683	-0.580474537	-0.858252251	-0.305695551	-0.485216541	-0.672553709	-0.406910569	-0.4536137
PDCD4|PDCD4	1.255513414	1.948760602	1.456302898	1.52345345	0.891066309	1.519945495	1.217197744	0.289752334	0.755854878	1.081720985	0.90868476	0.624641611	0.444415138	1.048388747	0.579479201	0.995280012	0.021756594	0.620415841	1.086229895	1.325672816	0.682515751	0.215217053	1.001117499	0.995554629	0.43799531	2.104236119	0.523632273	1.311554184	1.004661805	1.21391861
PDK1|PDK1	-0.54554436	-0.353469802	0.075161711	-0.222556065	-1.45522324	-0.477514161	-0.342408771	-0.270678551	-0.078616807	-0.049863893	-1.375510407	-0.377202426	-0.123224591	-0.673869029	-0.413903698	-0.52017952	-0.058154109	-0.389149175	-0.427664305	-0.63602041	-0.284594828	-0.98718161	-0.11960798	-0.389228054	-0.315386547	-0.685912026	-0.429312612	-0.892512733	-0.242223177	-0.36499552
PEA15|PEA15_pS116	-0.70722089	-0.819971595	-0.613526807	-0.941435284	-0.95862072	-0.673016876	-0.725379133	-0.759319167	-0.732597754	-0.59743006	-0.70818299	-0.820840041	-0.791073962	-0.91593495	-0.76995626	-0.061213971	-0.877244735	-0.829267821	-0.560424651	-0.882855944	-0.748270727	-0.320574403	-0.956737701	-1.076106461	-0.788519607	-0.806837005	-0.597267944	-0.873953337	-0.821486021	-0.525462334
PIK3R1 PIK3R2|PI3K-p85	2.168670992	1.851605495	2.062726266	1.900271721	1.207902178	2.532034214	1.714812046	1.633227015	1.551038474	1.802877438	1.25378204	1.692769617	1.797618831	1.244748138	1.450003295	1.971539957	2.123606799	1.53452934	1.602968091	1.352167465	1.583275497	1.082607238	1.968036665	2.060388054	1.76975194	1.730009378	1.783847483	1.397494599	2.050736383	2.43475896
PRKCB|PKC-pan_BetaII_pS660	1.027864765	1.347220916	1.381428915	0.558549841	0.992929469	0.84332837	0.961907961	0.945558726	0.753086452	0.566513015	0.806103189	0.462149932	1.394500158	0.848147381	0.854474069	0.455339893	1.276272193	0.240931052	1.34023163	1.124605697	0.665135922	0.336207996	0.773704317	0.83523244	0.112474474	1.777044124	0.390393359	0.932008332	1.085547457	0.417603829
PRDX1|PRDX1	-1.517837059	-1.485183717	-1.54920956	-1.150515937	-1.50642928	-1.651178693	-1.957334731	-1.73597143	-1.085772168	-1.99710123	-1.574449395	-2.291377163	-2.058120507	-1.249845849	-1.572445863	-1.992543634	-1.948989112	-2.043408034	-1.28545463	-1.626799649	-2.195372598	-2.095000888	-1.681532104	-1.482294902	-1.359462903	-1.814161993	-1.469147247	-1.605096692	-1.946596388	-0.593679465
RAB11A RAB11B|Rab11	-0.439264515	-0.651913571	-0.546936079	-0.45630283	-1.087184044	-0.619371662	-0.490937369	-0.655852368	-0.560729644	-0.610693389	-0.998633208	-0.684204891	-0.575830314	-0.684925295	-0.7722017	-0.231835569	-0.718754816	-0.699328715	-0.700399175	-0.747756493	-0.48482449	-0.430975528	-0.685426557	-0.798092486	-0.468195886	-0.606374213	-0.660950144	-0.825261637	-0.656493935	-0.355594204
RAB25|Rab25	-1.814808024	-0.9212798	-1.127556536	-0.896352134	-0.277973894	-0.629173809	-0.854225287	-1.032937254	-1.183216913	-0.475042724	-0.628121127	-0.406373837	-0.776895262	-0.72040656	-1.054023273	-4.151888367	-0.561385225	-0.344695061	-2.018853691	-1.318523503	-0.106674873	-2.189609563	-1.37976905	-1.46342616	-1.006810293	-1.40835287	-1.883338909	-1.107375581	-1.400253297	-1.035054067
RPTOR|Raptor	1.565536478	1.282581554	1.035883555	1.061073214	0.384582033	1.504647794	1.18985191	1.391166702	1.601270039	1.489350771	0.58995796	1.49217258	1.304907488	0.865284293	0.830125673	1.759171097	1.376994606	1.229754607	1.29432255	1.190228412	1.382975523	1.14277422	1.052131776	1.330322883	1.785143182	1.568878394	1.213661754	0.720272054	1.349521984	1.29853451
RBM15|RBM15	0.164702907	2.003513552	2.021451834	1.423337789	1.661962991	2.357154454	1.66792061	1.938922973	1.809470448	2.281659957	1.545856022	2.73229544	2.13527911	1.555261153	1.794440355	-0.036673207	2.465262989	2.103220038	2.250803249	2.140851232	2.59309891	0.88895656	2.012604714	2.108492317	1.805361396	1.945713626	1.000427612	1.623343473	2.22041692	0.634026961
RICTOR|Rictor	1.468414807	0.440623307	-0.219530536	0.757822969	0.324845026	0.767234339	1.326356768	0.818080596	0.60638894	-0.353381858	0.238915047	0.711750671	1.101111069	0.517050778	0.495780873	6.017837155	0.847379855	1.240151725	0.454403975	0.757510407	0.770093073	-0.198051471	0.992510271	1.565145061	1.709830482	0.953868927	0.40786763	0.601678502	0.194973011	1.141738305
RICTOR|Rictor_pT1135	0.990359811	0.550642485	0.576675961	0.854118425	-0.128088853	0.563671859	0.695917325	0.833586852	0.377089798	0.533514869	-0.048800745	0.230812672	0.257959533	0.197777208	-0.115266968	2.42912413	0.217857835	0.443010132	0.309553567	0.25142859	0.260352369	1.531403637	0.460017999	0.207119877	0.714709678	0.249501168	0.701646526	0.099559176	0.444668847	1.151179158
SCD1|SCD1	-1.105013903	-1.44054331	-1.622787873	-0.675187531	-0.147714057	-1.570501291	-1.617301505	-1.648617618	-1.752271072	-1.245728852	-0.062871208	-1.235817314	-1.636149642	-0.272846536	-0.744645637	-1.031374636	-1.692157626	-1.450022302	-0.95168205	-1.592051554	-1.716383738	-1.380319183	-1.805816386	-1.367661417	-1.240283707	-1.805178607	-0.436751357	-0.242559415	-1.78194325	-0.589592962
SRSF1|SF2	-1.479610464	-1.519787715	-1.452571082	-1.175393153	-0.986242634	-1.790377472	-1.523032144	-1.537985487	-1.704763546	-1.503033965	-1.011259965	-1.465215107	-1.661415475	-0.98013318	-1.15830112	-1.499511397	-1.58923162	-1.675372383	-1.231460162	-1.57441263	-1.670480966	-1.494192869	-1.904972693	-1.663685499	-1.521279534	-1.647074951	-0.8230848	-1.033801248	-1.777004374	-0.969410548
WWTR1|TAZ	0.684326197	0.59797072	0.289453214	0.531001112	0.21920183	0.470498763	0.460344225	0.722402697	0.438503648	0.765984369	0.351275719	0.444106739	0.634562233	0.547321133	0.284989242	1.121271489	0.301696246	0.773655317	0.430412502	0.315164827	0.508212752	1.016111598	0.460620555	0.404456743	0.841742203	0.300350781	0.737007524	0.443540525	0.575073422	1.093291136
TIGAR|TIGAR	0.957438275	0.52143583	2.052607428	1.196985538	0.1703359	0.563761632	0.425578322	0.699810108	0.579634789	0.794270749	0.045062213	0.367854974	1.429287252	0.499695779	0.275215203	0.899247748	0.772630832	0.253609885	0.554898616	0.242960695	1.313673125	1.264343899	0.874992977	1.044814999	0.950781703	1.943204616	3.252513022	0.435904934	0.645993077	1.055630884
TGM2|Transglutaminase	0.28212232	-0.361608418	0.254819147	0.290404432	-1.297186439	-0.756293252	-0.769179296	-0.115364169	0.602321555	-0.068518875	-1.039274714	-1.077205774	0.356785649	0.314351106	-0.214456894	0.095296583	-0.701739634	-0.998244439	-0.568227245	-0.589222444	1.245265996	-0.910235935	-0.464670075	-1.02400921	-0.397965384	-0.574078493	2.712941783	-0.642438105	0.035102283	1.024491818
TFRC|TFRC	1.570659465	0.244393296	0.903907991	1.228394087	-0.006938491	-0.878180416	0.441771208	0.906560139	0.383941097	0.116250658	-0.071556671	1.238270447	0.065884225	0.254505232	0.819564515	-0.733945045	0.10297587	-0.390443407	1.62680355	0.430017369	1.019925979	0.36110607	0.050177081	-0.171043532	1.038946775	1.442101507	0.426047731	0.260018024	1.380511956	1.554270498
TSC1|TSC1	1.805982868	1.768291469	1.89237489	1.711985359	1.090093435	2.061180282	1.712696889	1.603302198	1.937449098	1.957174316	1.271364456	2.100851993	1.987540623	1.189760121	2.001534422	2.481518109	2.601246549	1.852538447	1.484293674	1.906255784	2.382129595	1.539935267	1.983678149	2.063744615	1.815798449	1.942882535	0.718404046	1.458988653	2.211528923	1.485650272
TSC2|Tuberin_pT1462	-0.746016908	-0.729831265	-1.058244924	-0.439335211	-0.128790726	-1.025970174	-0.844210788	-0.703595989	-1.027748828	-0.799745397	-0.250975769	-0.739690195	-1.04859661	-0.279518133	-0.559801655	-0.240777791	-0.823463409	-0.810349569	-0.449257885	-0.704301031	-0.887645855	-0.635988291	-0.96216045	-0.733176933	-0.883661534	-1.078597814	-0.375338259	-0.270391224	-0.872175133	-0.650494671
VHL|VHL	-0.261808611	-0.779894036	2.187862544	-1.056060207	0.97827458	-1.333471386	-1.875222542	2.603414917	-1.100967743	0.436481394	0.700940756	-1.202212445	-1.470846695	1.193450214	0.631534068	-1.773133355	0.136238846	3.001701344	-0.025405549	-1.599247675	0.803582942	0.184077347	-0.871648467	-0.034488409	1.971230048	-2.005831233	-0.100380589	0.471542186	-1.367742258	-0.998228871
XBP1|XBP1	-0.804232515	-1.081112518	-1.380969141	-0.903197705	-0.263408051	-1.080200453	-1.022913634	-0.337300963	-0.451345975	-0.244283025	-0.239545989	-0.947273341	-1.128973393	-0.448973198	-0.533499871	1.442691176	-0.737799198	-0.988079233	-0.116393224	-0.982920429	-0.43508637	-0.671420193	-1.305849942	-1.183133776	-0.69427898	-0.947230464	-0.54212401	-0.464585122	-1.299979059	-1.095467557
TUBA1B|Acetyl-a-Tubulin-Lys40	0.727399599	1.105329362	1.024200303	3.471077428	1.489218033	2.105324694	2.293992961	2.688821284	0.173687954	1.167491533	1.373546846	3.716551156	3.120090516	1.429627495	3.371763146	0.704434776	1.31779358	3.580536946	2.205649797	2.646070131	2.606266475	0.992281045	2.461375115	1.112741406	2.076400996	2.391095516	3.940716309	2.147575039	2.677437772	1.708514222
SQSTM1|p62-LCK-ligand	-0.29959903	0.643554516	-0.369587467	-0.794462758	-0.437047684	3.77401824	3.972151769	0.100777369	4.764466318	-0.207080576	-0.534681131	-0.05053347	-0.677656243	-0.522714476	0.203892167	-1.678586463	0.453123148	-0.463345855	0.380065828	0.110056931	1.343399503	-0.562278734	0.774951805	3.949023635	0.493519069	1.998651837	0.257138417	-0.347446635	-0.856672455	-0.676608881
YWHAB|14-3-3_beta	-0.446322637	-0.643038694	-0.618260702	-0.398596362	-0.3180636	-0.658127497	-0.61672346	-0.669412903	-0.647243162	-0.532340423	-0.394128552	-0.674281823	-0.662756117	-0.37605453	-0.499917182	-0.130812811	-0.564921947	-0.677154815	-0.380423279	-0.730598589	-0.612687712	-0.524600554	-0.734590654	-0.657674092	-0.505124899	-0.755705102	-0.557336323	-0.46030285	-0.666039999	-0.421665268
YWHAZ|14-3-3_zeta	1.768796159	1.496818093	1.832957562	2.106300837	0.611278098	1.498628114	1.687956302	1.363590598	1.58740926	2.076797857	0.513566485	1.126613516	1.562005171	1.503583908	1.171901011	1.288300855	0.973688134	1.094844826	1.412478365	1.321647328	1.09927139	0.942728568	1.601515913	1.631746145	1.736035929	1.145675546	0.770515721	0.878934231	1.51473997	2.162799336
ACVRL1|ACVRL1	-0.26290677	-0.552773349	-0.654860477	-0.088013318	-0.24146327	-0.691479218	-0.399090633	-0.600737098	-0.491723521	-0.652400451	-0.155551748	-0.755419127	-0.60741457	-0.182223176	-0.446289129	0.285894442	-0.819773481	-0.829165908	-0.386801874	-0.652690641	-0.830825936	-0.210815072	-0.563170411	-0.668639384	-0.427049159	-0.656212884	-0.269163586	-0.281467737	-0.581162372	-0.258446079
DIRAS3|DIRAS3	-2.685829294	-2.830959522	-3.094190028	-2.44448109	-1.964885618	-2.990612567	-2.965124642	-2.936007637	-3.048698338	-2.897938547	-2.058612757	-2.796678967	-2.876974787	-2.129718417	-2.339488394	-2.518903344	-3.001690959	-2.770240899	-2.547920836	-2.77842901	-3.026754608	-2.670116916	-3.077780086	-2.881372121	-2.65186695	-3.124702721	-2.4381846	-2.182345607	-2.993374611	-2.786771397
ANXA1|Annexin-1	1.323369664	0.694171311	0.946895264	0.213785206	1.134111995	-0.232563063	-0.393707885	0.280708886	-0.697809394	-0.476864933	0.71721858	-0.600479383	-0.343424123	0.8915955	0.296815141	1.056900079	-1.234083197	-0.148800727	0.301482628	0.165680217	-0.946669942	-0.568686118	-0.067297072	0.18883842	0.452296381	-0.672283155	0.101478019	0.753406141	0.030570363	0.073087126
PREX1|PREX1	0.373109818	0.0915249	0.019561162	0.120649571	0.212793747	-0.362375807	-0.660058961	0.12532935	-0.358533637	-0.67309195	-0.097379417	-0.632973128	-0.913137098	-0.006771266	-0.478522167	-0.74889411	-0.796896206	-0.925360977	0.066520484	-0.395194695	-0.313176052	-0.622515826	-0.633246454	-0.104915812	-0.125361723	-0.896995871	-0.801306714	-0.067313596	-0.439738028	0.117254831
ERCC1|ERCC1	-0.933813522	-0.720105917	-0.739310408	-0.704682108	-0.626881629	-0.809557311	-0.948571088	-0.799838996	-0.841952087	-0.629990191	-0.583782205	-0.811898935	-0.7654932	-0.640697012	-0.626778498	-0.933304473	-0.476048759	-0.69680973	-0.635347609	-0.795013944	-0.576140952	-0.369046018	-0.784564121	-0.712412889	-0.656816642	-0.763422826	-0.584664219	-0.589224044	-0.6230792	-1.011523164
MSH2|MSH2	-0.402970371	-0.140150656	-0.768755957	0.499761512	1.641037626	-0.743136891	-0.771673487	-1.050461905	-0.857146327	-0.553838661	1.384314921	0.026107017	-0.454809733	1.169201654	0.895883091	-1.242947895	-0.271369783	-0.336401929	0.401666878	0.014274352	-0.538982185	-0.803853936	-0.907321279	-0.063419416	-0.169711427	-0.689533862	0.344337526	1.279951456	-0.93250162	-0.642078344
MSH6|MSH6	-0.727744444	-0.040321031	-0.024136267	-0.429218784	-0.916989661	-0.362705856	0.046140371	-0.382700674	0.16350907	-0.355023595	-0.600389654	0.295472251	-0.266413946	-0.714667826	-0.099443717	-0.980713375	0.540201346	-0.237429743	-0.172420494	0.458402445	0.080565492	0.146569826	-0.147256879	-0.146562013	-0.251633964	0.207654518	-0.516759822	-0.482124752	0.049441703	-0.501444913
DIABLO|Smac	0.646690451	-0.098171083	0.375613569	1.195213243	-0.021094444	0.355605125	0.835124389	-0.4068793	0.31703124	-0.064870105	0.152938105	1.141755715	0.600486529	0.168619273	0.421630475	-0.806895747	0.982947596	-0.20474708	0.654826789	-0.357722324	0.044325602	-1.267266647	0.434435878	0.614292539	0.976313428	0.614556787	2.092779359	0.090012147	0.136957808	1.39444418
ADAR|ADAR1	-1.600765679	-1.68567818	-1.993037951	-1.321271236	-1.284220378	-1.740769657	-2.022845648	-1.776566823	-1.714234891	-0.985506574	-1.207014126	-1.558631787	-1.522607096	-1.354435452	-1.183237331	-1.863050822	-1.502513712	-1.544105409	-1.468852698	-1.779289686	-1.298549134	-1.500930796	-1.656669994	-1.262927845	-1.463720702	-1.832932047	-1.014872909	-1.226389097	-1.883527992	-1.402109606
CTNNA1|alpha-Catenin	1.942547667	2.20435272	2.186163595	3.278345849	3.085542867	1.56409549	1.646610025	1.594644031	1.834505007	3.109733981	3.042323618	2.691080668	2.479909515	3.318718426	2.613716014	-0.364948311	2.186210617	2.467813082	2.389033581	2.200853543	1.924675673	1.503440837	1.213229162	1.483620256	2.564036359	1.363165447	3.26917365	3.149257988	1.570295043	3.130552742
